route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
BRCA-5136,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRCA-5137,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRCA-5147,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRCA-5148,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRCA-5149,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRCA-5150,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRCA-5151,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRCA-5152,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRCL-4997,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-4998,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5075,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5076,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5093,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5094,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5106,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5110,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5111,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5115,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5117,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5118,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5119,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5135,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5136,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5137,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5147,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5148,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5149,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5150,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5151,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRCL-5152,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
BRDB-4997,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-4998,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5075,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5076,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5093,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5094,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5106,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5110,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5111,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5115,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5117,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5118,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5119,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5137,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5147,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5148,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5149,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5150,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5151,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BRDB-5152,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables,A968B4,000000
BREX-5119,BREX,"Brisbane City - Exhibition",,2,https://jp.translink.com.au/plan-your-journey/timetables,A0A0A0,000000
BRFG-4997,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-4998,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5075,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5076,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5093,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5094,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5106,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5110,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5111,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5115,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5117,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5135,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5136,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5137,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5147,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5148,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5149,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5150,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5151,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRFG-5152,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,EF464E,000000
BRGY-4997,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-4998,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5075,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5076,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5093,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5094,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5106,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5110,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5111,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5115,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5117,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5118,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5119,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5135,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5136,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5137,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5147,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5148,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5149,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5150,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5151,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRGY-5152,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-4997,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-4998,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5075,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5076,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5093,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5094,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5106,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5110,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5111,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5115,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5117,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5118,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5119,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5135,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5136,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5137,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5147,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5148,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5149,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5150,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5151,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRIP-5152,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRNA-5093,BRNA,"Brisbane City - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,2E9D6A,000000
BRRP-4997,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-4998,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5075,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5076,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5093,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5094,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5106,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5110,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5111,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5115,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5117,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5118,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5119,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5137,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5147,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5148,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5149,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5150,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5151,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRRP-5152,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,000000
BRSH-4997,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4E84C4,FFFFFF
